"Country";"Dates";"TotalCases";"DailyNewCases";"ActiveCases";"TotalDeaths";"DailyNewDeaths";"created_at"
"Niger";"2020-05-08";795;14;151;44;2;"2020-05-09 12:50:29"
"Nigeria";"2020-02-15";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-16";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-17";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-18";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-19";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-20";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-21";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-22";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-23";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-24";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-25";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-26";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-27";0;0;0;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-28";1;1;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-02-29";1;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-01";1;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-02";1;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-03";1;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-04";1;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-05";1;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-06";1;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-07";1;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-08";1;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-09";2;1;2;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-10";2;0;2;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-11";2;0;2;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-12";2;0;2;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-13";2;0;2;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-14";2;0;2;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-15";2;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-16";2;0;1;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-17";3;1;2;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-18";8;5;7;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-19";12;4;11;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-20";12;0;11;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-21";22;10;21;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-22";30;8;28;0;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-23";40;10;37;1;1;"2020-05-09 12:50:30"
"Nigeria";"2020-03-24";44;4;41;1;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-25";51;7;48;1;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-26";65;14;61;1;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-27";70;5;66;1;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-28";97;27;93;1;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-29";111;14;107;1;0;"2020-05-09 12:50:30"
"Nigeria";"2020-03-30";131;20;121;2;1;"2020-05-09 12:50:30"
"Nigeria";"2020-03-31";135;4;125;2;0;"2020-05-09 12:50:30"
"Nigeria";"2020-04-01";174;39;163;2;0;"2020-05-09 12:50:30"
"Nigeria";"2020-04-02";184;10;162;2;0;"2020-05-09 12:50:30"
"Nigeria";"2020-04-03";210;26;181;4;2;"2020-05-09 12:50:30"
"Nigeria";"2020-04-04";214;4;185;4;0;"2020-05-09 12:50:30"
"Nigeria";"2020-04-05";232;18;194;5;1;"2020-05-09 12:50:30"
"Nigeria";"2020-04-06";238;6;198;5;0;"2020-05-09 12:50:30"
"Nigeria";"2020-04-07";254;16;204;6;1;"2020-05-09 12:50:30"
"Nigeria";"2020-04-08";276;22;226;6;0;"2020-05-09 12:50:30"
"Nigeria";"2020-04-09";288;12;230;7;1;"2020-05-09 12:50:30"
"Nigeria";"2020-04-10";305;17;240;7;0;"2020-05-09 12:50:30"
"Nigeria";"2020-04-11";318;13;238;10;3;"2020-05-09 12:50:30"
"Nigeria";"2020-04-12";323;5;228;10;0;"2020-05-09 12:50:30"
"Nigeria";"2020-04-13";343;20;242;10;0;"2020-05-09 12:50:30"
"Nigeria";"2020-04-14";373;30;263;11;1;"2020-05-09 12:50:30"
"Nigeria";"2020-04-15";407;34;267;12;1;"2020-05-09 12:50:30"
"Nigeria";"2020-04-16";442;35;277;13;1;"2020-05-09 12:50:30"
"Nigeria";"2020-04-17";493;51;317;17;4;"2020-05-09 12:50:30"
"Nigeria";"2020-04-18";542;49;357;19;2;"2020-05-09 12:50:30"
"Nigeria";"2020-04-19";627;85;436;21;2;"2020-05-09 12:50:30"
"Nigeria";"2020-04-20";665;38;455;22;1;"2020-05-09 12:50:30"
"Nigeria";"2020-04-21";782;117;560;25;3;"2020-05-09 12:50:30"
"Nigeria";"2020-04-22";873;91;648;28;3;"2020-05-09 12:50:30"
"Nigeria";"2020-04-23";981;108;753;31;3;"2020-05-09 12:50:30"
"Nigeria";"2020-04-24";1095;114;855;32;1;"2020-05-09 12:50:30"
"Nigeria";"2020-04-25";1182;87;925;35;3;"2020-05-09 12:50:30"
"Nigeria";"2020-04-26";1273;91;994;40;5;"2020-05-09 12:50:30"
"Nigeria";"2020-04-27";1337;64;1042;40;0;"2020-05-09 12:50:30"
"Nigeria";"2020-04-28";1532;195;1233;44;4;"2020-05-09 12:50:30"
"Nigeria";"2020-04-29";1728;196;1370;51;7;"2020-05-09 12:50:30"
"Nigeria";"2020-04-30";1932;204;1555;58;7;"2020-05-09 12:50:30"
"Nigeria";"2020-05-01";2170;238;1751;68;10;"2020-05-09 12:50:30"
"Nigeria";"2020-05-02";2388;218;1952;85;17;"2020-05-09 12:50:30"
"Nigeria";"2020-05-03";2558;170;2071;87;2;"2020-05-09 12:50:30"
